A1,A2,A3,A4,PrestateA1,PrestateA2,PrestateA3,PrestateA4,BacknodeA1,BacknodeA2,BacknodeA3,BacknodeA4,Light,0.853931754,A1,A2,A3,A4
1,2,4,3,0,1,0,1,0,0,0,0,A3,0.810561057,8,32,130,73
1,2,4,3,0,1,0,1,0,0,0,1,A3,0.066429984,1,3,43,12
1,2,4,3,0,1,0,1,0,0,1,0,A3,0.018789497,0,2,12,2
1,2,4,3,0,1,0,1,0,0,1,1,A3,0.510008505,5,20,163,46
1,2,4,3,0,1,0,1,0,1,0,0,A3,0.625309604,6,25,100,56
1,2,4,3,0,1,0,1,0,1,0,1,A3,0.233749329,2,19,150,21
1,2,4,3,0,1,0,1,0,1,1,0,A3,0.698014808,7,56,112,63
1,2,4,3,0,1,0,1,0,1,1,1,A3,0.434915689,4,35,209,39
1,2,4,3,0,1,0,1,1,0,0,0,A3,0.875889578,9,70,140,236
1,2,4,3,0,1,0,1,1,0,0,1,A3,0.339181523,3,27,109,92
1,2,4,3,0,1,0,1,1,0,1,0,A3,0.587700387,6,47,282,106
1,2,4,3,0,1,0,1,1,0,1,1,A3,0.537104718,5,43,258,97
1,2,4,3,0,1,0,1,1,1,0,0,A3,0.66723204,7,53,107,60
1,2,4,3,0,1,0,1,1,1,0,1,A3,0.067354879,1,5,22,6
1,2,4,3,0,1,0,1,1,1,1,0,A3,0.591271911,6,47,95,160
1,2,4,3,0,1,0,1,1,1,1,1,A3,0.820776031,8,66,525,222
1,2,4,3,0,1,1,0,0,0,0,0,A3,0.945011815,9,76,454,85
1,2,4,3,0,1,1,0,0,0,0,1,A3,0.592417162,6,47,379,53
1,2,4,3,0,1,1,0,0,0,1,0,A4,0.267028949,3,11,128,24
1,2,4,3,0,1,1,0,0,0,1,1,A3,0.946530967,9,38,303,256
1,2,4,3,0,1,1,0,0,1,0,0,A3,0.193037695,2,15,31,35
1,2,4,3,0,1,1,0,0,1,0,1,A3,0.847752326,8,68,543,229
1,2,4,3,0,1,1,0,0,1,1,0,A4,0.475930274,5,38,152,43
1,2,4,3,0,1,1,0,0,1,1,1,A3,0.977107193,10,39,313,176
1,2,4,3,0,1,1,0,1,0,0,0,A3,0.264329717,3,11,85,24
1,2,4,3,0,1,1,0,1,0,0,1,A3,0.161899713,2,6,26,15
1,2,4,3,0,1,1,0,1,0,1,0,A4,0.280866394,3,11,45,51
1,2,4,3,0,1,1,0,1,0,1,1,A3,0.46553635,5,37,223,42
1,2,4,3,0,1,1,0,1,1,0,0,A3,0.106053219,1,8,17,19
1,2,4,3,0,1,1,0,1,1,0,1,A3,0.81434301,8,65,391,220
1,2,4,3,0,1,1,0,1,1,1,0,A4,0.735517244,7,29,471,66
1,2,4,3,0,1,1,0,1,1,1,1,A3,0.442269347,4,35,142,80
1,2,4,3,0,1,1,1,0,0,0,0,A3,0.818578473,8,33,131,221
1,2,4,3,0,1,1,1,0,0,0,1,A3,0.517132533,5,21,83,140
1,2,4,3,0,1,1,1,0,0,1,0,A3,0.712851084,7,57,456,128
1,2,4,3,0,1,1,1,0,0,1,1,A3,0.806832611,8,32,387,218
1,2,4,3,0,1,1,1,0,1,0,0,A3,0.336038431,3,13,215,60
1,2,4,3,0,1,1,1,0,1,0,1,A3,0.711400227,7,28,341,192
1,2,4,3,0,1,1,1,0,1,1,0,A3,0.046679431,0,2,15,13
1,2,4,3,0,1,1,1,0,1,1,1,A3,0.398640768,4,32,191,72
1,2,4,3,0,1,1,1,1,0,0,0,A3,0.158362375,2,6,25,14
1,2,4,3,0,1,1,1,1,0,0,1,A3,0.276520391,3,11,44,50
1,2,4,3,0,1,1,1,1,0,1,0,A3,0.341907665,3,27,164,92
1,2,4,3,0,1,1,1,1,0,1,1,A3,0.652853684,7,52,313,176
1,2,4,3,0,1,1,1,1,1,0,0,A3,0.587837053,6,47,188,106
1,2,4,3,0,1,1,1,1,1,0,1,A3,0.880945861,9,70,564,79
1,2,4,3,0,1,1,1,1,1,1,0,A3,0.898069742,9,72,431,81
1,2,4,3,0,1,1,1,1,1,1,1,A3,0.230880269,2,9,74,62
1,2,4,3,1,0,0,0,0,0,0,0,A3,0.075381943,1,3,12,7
1,2,4,3,1,0,0,0,0,0,0,1,A3,0.223942745,2,18,107,20
1,2,4,3,1,0,0,0,0,0,1,0,A3,0.896338653,9,72,143,242
1,2,4,3,1,0,0,0,0,0,1,1,A3,0.882714255,9,35,424,79
1,2,4,3,1,0,0,0,0,1,0,0,A3,0.415441584,4,33,199,75
1,2,4,3,1,0,0,0,0,1,0,1,A3,0.002789341,0,0,0,1
1,2,4,3,1,0,0,0,0,1,1,0,A3,0.882102764,9,35,282,238
1,2,4,3,1,0,0,0,0,1,1,1,A3,0.866972519,9,69,139,156
1,2,4,3,1,0,0,0,1,0,0,0,A3,0.172774431,2,7,28,47
1,2,4,3,1,0,0,0,1,0,0,1,A3,0.353612931,4,14,170,64
1,2,4,3,1,0,0,0,1,0,1,0,A3,0.69058721,7,28,221,62
1,2,4,3,1,0,0,0,1,0,1,1,A3,0.144122561,1,12,46,13
1,2,4,3,1,0,0,0,1,1,0,0,A3,0.729412936,7,29,117,66
1,2,4,3,1,0,0,0,1,1,0,1,A3,0.819204445,8,66,393,74
1,2,4,3,1,0,0,0,1,1,1,0,A3,0.509698989,5,20,245,138
1,2,4,3,1,0,0,0,1,1,1,1,A3,0.778120207,8,62,124,70
1,2,4,3,1,0,0,1,0,0,0,0,A3,0.924288946,9,37,592,166
1,2,4,3,1,0,0,1,0,0,0,1,A3,0.327988126,3,13,210,59
1,2,4,3,1,0,0,1,0,0,1,0,A3,0.856942539,9,34,137,154
1,2,4,3,1,0,0,1,0,0,1,1,A3,0.946635806,9,38,454,256
1,2,4,3,1,0,0,1,0,1,0,0,A3,0.742927316,7,59,119,67
1,2,4,3,1,0,0,1,0,1,0,1,A3,0.087557432,1,7,14,24
1,2,4,3,1,0,0,1,0,1,1,0,A3,0.772240385,8,31,124,70
1,2,4,3,1,0,0,1,0,1,1,1,A3,0.528712562,5,42,169,95
1,2,4,3,1,0,0,1,1,0,0,0,A3,0.470339327,5,19,151,127
1,2,4,3,1,0,0,1,1,0,0,1,A3,0.770243198,8,62,370,69
1,2,4,3,1,0,0,1,1,0,1,0,A3,0.87500059,9,70,280,236
1,2,4,3,1,0,0,1,1,0,1,1,A3,0.872927638,9,70,419,79
1,2,4,3,1,0,0,1,1,1,0,0,A3,0.816739526,8,65,261,74
1,2,4,3,1,0,0,1,1,1,0,1,A3,0.636540689,6,25,204,115
1,2,4,3,1,0,0,1,1,1,1,0,A3,0.169991658,2,14,27,46
1,2,4,3,1,0,0,1,1,1,1,1,A3,0.246817544,2,10,158,67
1,2,4,3,1,0,1,0,0,0,0,0,A3,0.804718596,8,64,386,72
1,2,4,3,1,0,1,0,0,0,0,1,A3,0.675141213,7,54,108,182
1,2,4,3,1,0,1,0,0,0,1,0,A4,0.639373108,6,26,102,173
1,2,4,3,1,0,1,0,0,0,1,1,A3,0.374682636,4,15,120,67
1,2,4,3,1,0,1,0,0,1,0,0,A3,0.668255529,7,27,321,120
1,2,4,3,1,0,1,0,0,1,0,1,A3,0.660986616,7,26,106,59
1,2,4,3,1,0,1,0,0,1,1,0,A4,0.242369598,2,10,116,65
1,2,4,3,1,0,1,0,0,1,1,1,A3,0.488831054,5,39,235,44
1,2,4,3,1,0,1,0,1,0,0,0,A3,0.861325682,9,69,551,155
1,2,4,3,1,0,1,0,1,0,0,1,A3,0.737603352,7,59,354,66
1,2,4,3,1,0,1,0,1,0,1,0,A4,0.801672572,8,32,385,144
1,2,4,3,1,0,1,0,1,0,1,1,A3,0.040589955,0,2,19,7
1,2,4,3,1,0,1,0,1,1,0,0,A3,0.380687108,4,30,183,34
1,2,4,3,1,0,1,0,1,1,0,1,A3,0.92156782,9,37,295,249
1,2,4,3,1,0,1,0,1,1,1,0,A4,0.389834723,4,16,187,105
1,2,4,3,1,0,1,0,1,1,1,1,A3,0.450196959,5,18,144,41
1,2,4,3,1,0,1,1,0,0,0,0,A3,0.670170086,7,27,429,121
1,2,4,3,1,0,1,1,0,0,0,1,A3,0.843433151,8,34,405,228
1,2,4,3,1,0,1,1,0,0,1,0,A3,0.806631272,8,32,258,145
1,2,4,3,1,0,1,1,0,0,1,1,A3,0.638287887,6,51,204,115
1,2,4,3,1,0,1,1,0,1,0,0,A3,0.53357764,5,43,85,48
1,2,4,3,1,0,1,1,0,1,0,1,A3,0.727952623,7,58,233,197
1,2,4,3,1,0,1,1,0,1,1,0,A3,0.697431083,7,56,446,63
1,2,4,3,1,0,1,1,0,1,1,1,A3,0.714458842,7,57,343,193
1,2,4,3,1,0,1,1,1,0,0,0,A3,0.156311487,2,13,100,14
1,2,4,3,1,0,1,1,1,0,0,1,A3,0.40729961,4,16,65,37
1,2,4,3,1,0,1,1,1,0,1,0,A3,0.797493594,8,32,510,72
1,2,4,3,1,0,1,1,1,0,1,1,A3,0.051315986,1,2,16,5
1,2,4,3,1,0,1,1,1,1,0,0,A3,0.94023172,9,75,150,254
1,2,4,3,1,0,1,1,1,1,0,1,A3,0.950433143,10,38,456,171
1,2,4,3,1,0,1,1,1,1,1,0,A3,0.147552467,1,6,71,40
1,2,4,3,1,0,1,1,1,1,1,1,A3,0.366053011,4,15,176,33
1,2,4,3,1,1,0,0,0,0,0,0,A3,0.802667343,8,64,385,217
1,2,4,3,1,1,0,0,0,0,0,1,A3,0.790572969,8,32,253,71
1,2,4,3,1,1,0,0,0,0,1,0,A3,0.402991982,4,32,193,36
1,2,4,3,1,1,0,0,0,0,1,1,A3,0.686044713,7,27,329,62
1,2,4,3,1,1,0,0,0,1,0,0,A3,0.797634695,8,64,383,144
1,2,4,3,1,1,0,0,0,1,0,1,A3,0.464848627,5,19,74,42
1,2,4,3,1,1,0,0,0,1,1,0,A3,0.805157288,8,32,515,72
1,2,4,3,1,1,0,0,0,1,1,1,A3,0.182656968,2,15,29,16
1,2,4,3,1,1,0,0,1,0,0,0,A3,0.386588185,4,31,186,104
1,2,4,3,1,1,0,0,1,0,0,1,A3,0.202309656,2,8,32,55
1,2,4,3,1,1,0,0,1,0,1,0,A3,0.026966763,0,1,17,7
1,2,4,3,1,1,0,0,1,0,1,1,A3,0.932437283,9,75,149,84
1,2,4,3,1,1,0,0,1,1,0,0,A3,0.102671143,1,4,33,9
1,2,4,3,1,1,0,0,1,1,0,1,A3,0.646289078,6,52,414,174
1,2,4,3,1,1,0,0,1,1,1,0,A3,0.140964954,1,11,90,38
1,2,4,3,1,1,0,0,1,1,1,1,A3,0.529544714,5,42,169,48
1,2,4,3,1,1,0,1,0,0,0,0,A3,0.227702347,2,18,73,41
1,2,4,3,1,1,0,1,0,0,0,1,A3,0.642867063,6,26,411,58
1,2,4,3,1,1,0,1,0,0,1,0,A3,0.458153058,5,18,220,124
1,2,4,3,1,1,0,1,0,0,1,1,A3,0.427284873,4,34,273,38
1,2,4,3,1,1,0,1,0,1,0,0,A3,0.672504888,7,54,323,182
1,2,4,3,1,1,0,1,0,1,0,1,A3,0.207472213,2,8,66,37
1,2,4,3,1,1,0,1,0,1,1,0,A3,0.612268843,6,49,294,165
1,2,4,3,1,1,0,1,0,1,1,1,A3,0.561508355,6,45,180,101
1,2,4,3,1,1,0,1,1,0,0,0,A3,0.849371986,8,34,408,153
1,2,4,3,1,1,0,1,1,0,0,1,A3,0.240657704,2,19,116,22
1,2,4,3,1,1,0,1,1,0,1,0,A3,0.415704823,4,33,200,75
1,2,4,3,1,1,0,1,1,0,1,1,A3,0.49576945,5,40,317,89
1,2,4,3,1,1,0,1,1,1,0,0,A3,0.486222681,5,39,311,44
1,2,4,3,1,1,0,1,1,1,0,1,A3,0.085947316,1,3,14,23
1,2,4,3,1,1,0,1,1,1,1,0,A3,0.407815975,4,33,131,110
1,2,4,3,1,1,0,1,1,1,1,1,A3,0.018018928,0,1,9,3
1,2,4,3,1,1,1,0,0,0,0,0,A3,0.993670318,10,79,318,89
1,2,4,3,1,1,1,0,0,0,0,1,A3,0.663636847,7,27,106,119
1,2,4,3,1,1,1,0,0,0,1,0,A4,0.64558912,6,52,310,58
1,2,4,3,1,1,1,0,0,0,1,1,A3,0.675816999,7,54,216,122
1,2,4,3,1,1,1,0,0,1,0,0,A3,0.822094344,8,33,526,222
1,2,4,3,1,1,1,0,0,1,0,1,A3,0.755479089,8,30,242,204
1,2,4,3,1,1,1,0,0,1,1,0,A4,0.591790365,6,47,95,160
1,2,4,3,1,1,1,0,0,1,1,1,A3,0.600734121,6,24,96,162
1,2,4,3,1,1,1,0,1,0,0,0,A3,0.878837159,9,70,422,158
1,2,4,3,1,1,1,0,1,0,0,1,A3,0.58505661,6,23,187,105
1,2,4,3,1,1,1,0,1,0,1,0,A4,0.94319278,9,38,302,255
1,2,4,3,1,1,1,0,1,0,1,1,A3,0.617503253,6,25,395,111
1,2,4,3,1,1,1,0,1,1,0,0,A3,0.096691992,1,8,31,17
1,2,4,3,1,1,1,0,1,1,0,1,A3,0.893481668,9,36,286,80
1,2,4,3,1,1,1,0,1,1,1,0,A4,0.9662295,10,39,155,261
1,2,4,3,1,1,1,0,1,1,1,1,A3,0.373041066,4,30,119,67
1,2,4,3,1,1,1,1,0,0,0,0,A3,0.932621656,9,37,448,168
1,2,4,3,1,1,1,1,0,0,0,1,A3,0.588852235,6,47,377,159
1,2,4,3,1,1,1,1,0,0,1,0,A3,0.115262791,1,9,74,31
1,2,4,3,1,1,1,1,0,0,1,1,A3,0.3349198,3,27,161,90
1,2,4,3,1,1,1,1,0,1,0,0,A3,0.577782084,6,23,370,52
1,2,4,3,1,1,1,1,0,1,0,1,A3,0.066206854,1,3,32,12
1,2,4,3,1,1,1,1,0,1,1,0,A3,0.491232727,5,39,157,44
1,2,4,3,1,1,1,1,0,1,1,1,A3,0.745967756,7,60,358,201
1,2,4,3,1,1,1,1,1,0,0,0,A3,0.82559057,8,66,396,223
1,2,4,3,1,1,1,1,1,0,0,1,A3,0.286926499,3,11,92,26
1,2,4,3,1,1,1,1,1,0,1,0,A3,0.108877384,1,9,17,20
1,2,4,3,1,1,1,1,1,0,1,1,A3,0.114318287,1,9,73,21
1,2,4,3,1,1,1,1,1,1,0,0,A3,0.420123561,4,17,202,113
1,2,4,3,1,1,1,1,1,1,0,1,A3,0.70923945,7,28,227,64
1,2,4,3,1,1,1,1,1,1,1,0,A3,0.883240989,9,35,283,79
1,2,4,3,1,1,1,1,1,1,1,1,A3,0.2555821,3,10,123,69
1,3,2,4,0,0,0,0,0,0,0,0,A4,0.490784644,5,133,20,314
1,3,2,4,0,0,0,0,0,0,0,1,A4,0.487309462,5,88,39,312
1,3,2,4,0,0,0,0,0,0,1,0,A4,0.286498633,3,52,11,183
1,3,2,4,0,0,0,0,0,0,1,1,A4,0.077284784,1,21,6,49
1,3,2,4,0,0,0,0,0,1,0,0,A4,0.272927974,3,74,11,175
1,3,2,4,0,0,0,0,0,1,0,1,A4,0.694805803,7,125,56,222
1,3,2,4,0,0,0,0,0,1,1,0,A4,0.250670071,3,23,20,120
1,3,2,4,0,0,0,0,0,1,1,1,A4,0.858981147,9,155,34,550
1,3,2,4,0,0,0,0,1,0,0,0,A4,0.134331974,1,36,11,64
1,3,2,4,0,0,0,0,1,0,0,1,A4,0.72306155,7,130,58,116
1,3,2,4,0,0,0,0,1,0,1,0,A4,0.06212065,1,6,5,40
1,3,2,4,0,0,0,0,1,0,1,1,A4,0.935864811,9,253,75,299
1,3,2,4,0,0,0,0,1,1,0,0,A4,0.937090899,9,253,37,450
1,3,2,4,0,0,0,0,1,1,0,1,A4,0.5244562,5,142,21,336
1,3,2,4,0,0,0,0,1,1,1,0,A4,0.604666731,6,54,24,193
1,3,2,4,0,0,0,0,1,1,1,1,A4,0.496049992,5,134,20,79
1,3,2,4,0,0,0,1,0,0,0,0,A4,0.45725808,5,41,18,219
1,3,2,4,0,0,0,1,0,0,0,1,A2,0.344381334,3,93,14,110
1,3,2,4,0,0,0,1,0,0,1,0,A4,0.543889608,5,49,22,348
1,3,2,4,0,0,0,1,0,0,1,1,A2,0.734573994,7,132,29,235
1,3,2,4,0,0,0,1,0,1,0,0,A4,0.52486212,5,94,21,336
1,3,2,4,0,0,0,1,0,1,0,1,A4,0.309650759,3,56,25,198
1,3,2,4,0,0,0,1,0,1,1,0,A4,0.58838683,6,106,47,282
1,3,2,4,0,0,0,1,0,1,1,1,A4,0.143508446,1,13,11,46
1,3,2,4,0,0,0,1,1,0,0,0,A4,0.875772004,9,79,70,420
1,3,2,4,0,0,0,1,1,0,0,1,A2,0.53712277,5,48,43,172
1,3,2,4,0,0,0,1,1,0,1,0,A4,0.1796908,2,16,7,86
1,3,2,4,0,0,0,1,1,0,1,1,A2,0.957133459,10,86,77,153
1,3,2,4,0,0,0,1,1,1,0,0,A4,0.587972779,6,159,47,94
1,3,2,4,0,0,0,1,1,1,0,1,A4,0.445225322,4,40,18,285
1,3,2,4,0,0,0,1,1,1,1,0,A4,0.674340786,7,121,27,324
1,3,2,4,0,0,0,1,1,1,1,1,A4,0.348437671,3,31,28,56
1,3,2,4,0,0,1,0,0,0,0,0,A4,0.029300021,0,5,1,14
1,3,2,4,0,0,1,0,0,0,0,1,A4,0.990125833,10,178,79,634
1,3,2,4,0,0,1,0,0,0,1,0,A4,0.046179237,0,8,2,22
1,3,2,4,0,0,1,0,0,0,1,1,A4,0.244841695,2,22,20,157
1,3,2,4,0,0,1,0,0,1,0,0,A4,0.226255708,2,41,9,109
1,3,2,4,0,0,1,0,0,1,0,1,A4,0.495974675,5,134,20,159
1,3,2,4,0,0,1,0,0,1,1,0,A4,0.381175797,4,69,15,183
1,3,2,4,0,0,1,0,0,1,1,1,A4,0.421951188,4,38,17,68
1,3,2,4,0,0,1,0,1,0,0,0,A4,0.517907424,5,140,41,249
1,3,2,4,0,0,1,0,1,0,0,1,A4,0.461456888,5,42,18,295
1,3,2,4,0,0,1,0,1,0,1,0,A4,0.359407864,4,97,14,58
1,3,2,4,0,0,1,0,1,0,1,1,A4,0.603506881,6,163,48,97
1,3,2,4,0,0,1,0,1,1,0,0,A4,0.355086753,4,64,14,114
1,3,2,4,0,0,1,0,1,1,0,1,A4,0.438569688,4,39,18,140
1,3,2,4,0,0,1,0,1,1,1,0,A4,0.348687784,3,63,14,167
1,3,2,4,0,0,1,0,1,1,1,1,A4,0.63260741,6,171,51,304
1,3,2,4,0,0,1,1,0,0,0,0,A4,0.291380313,3,26,23,140
1,3,2,4,0,0,1,1,0,0,0,1,A2,0.396672659,4,36,32,190
1,3,2,4,0,0,1,1,0,0,1,0,A4,0.822641764,8,74,33,132
1,3,2,4,0,0,1,1,0,0,1,1,A2,0.446518176,4,80,18,143
1,3,2,4,0,0,1,1,0,1,0,0,A4,0.613764481,6,55,49,98
1,3,2,4,0,0,1,1,0,1,0,1,A4,0.128682947,1,23,10,41
1,3,2,4,0,0,1,1,0,1,1,0,A4,0.90988106,9,164,36,582
1,3,2,4,0,0,1,1,0,1,1,1,A4,0.037966865,0,3,2,6
1,3,2,4,0,0,1,1,1,0,0,0,A4,0.975070554,10,263,39,624
1,3,2,4,0,0,1,1,1,0,0,1,A2,0.444219026,4,120,18,71
1,3,2,4,0,0,1,1,1,0,1,0,A4,0.272904681,3,74,22,131
1,3,2,4,0,0,1,1,1,0,1,1,A2,0.82011372,8,74,33,525
1,3,2,4,0,0,1,1,1,1,0,0,A4,0.93570209,9,168,75,449
1,3,2,4,0,0,1,1,1,1,0,1,A4,0.333393694,3,30,13,107
1,3,2,4,0,0,1,1,1,1,1,0,A4,0.670572559,7,121,27,215
1,3,2,4,0,0,1,1,1,1,1,1,A4,0.606750051,6,164,24,291
1,3,2,4,0,1,0,0,0,0,0,0,A4,0.809577343,8,219,65,389
1,3,2,4,0,1,0,0,0,0,0,1,A4,0.914297063,9,82,73,585
1,3,2,4,0,1,0,0,0,0,1,0,A4,0.713311599,7,64,57,342
1,3,2,4,0,1,0,0,0,0,1,1,A4,0.201302916,2,36,16,97
1,3,2,4,0,1,0,0,0,1,0,0,A4,0.991371926,10,268,40,634
1,3,2,4,0,1,0,0,0,1,0,1,A4,0.328871116,3,59,26,210
1,3,2,4,0,1,0,0,0,1,1,0,A4,0.028605106,0,3,1,14
1,3,2,4,0,1,0,0,0,1,1,1,A4,0.936970826,9,169,37,450
1,3,2,4,0,1,0,0,1,0,0,0,A4,0.752814738,8,203,60,120
1,3,2,4,0,1,0,0,1,0,0,1,A4,0.437434315,4,39,17,210
1,3,2,4,0,1,0,0,1,0,1,0,A4,0.183743216,2,17,15,88
1,3,2,4,0,1,0,0,1,0,1,1,A4,0.935943065,9,253,75,449
1,3,2,4,0,1,0,0,1,1,0,0,A4,0.973931274,10,263,78,467
1,3,2,4,0,1,0,0,1,1,0,1,A4,0.918059913,9,165,37,441
1,3,2,4,0,1,0,0,1,1,1,0,A4,0.881534098,9,79,35,282
1,3,2,4,0,1,0,0,1,1,1,1,A4,0.733651315,7,198,29,352
1,3,2,4,0,1,0,1,0,0,0,0,A4,0.280526158,3,76,22,90
1,3,2,4,0,1,0,1,0,0,0,1,A4,0.192737457,2,52,15,62
1,3,2,4,0,1,0,1,0,0,1,0,A4,0.907484023,9,82,36,145
1,3,2,4,0,1,0,1,0,0,1,1,A4,0.185767015,2,50,15,89
1,3,2,4,0,1,0,1,0,1,0,0,A4,0.301900448,3,27,12,145
1,3,2,4,0,1,0,1,0,1,0,1,A4,0.384806794,4,104,31,123
1,3,2,4,0,1,0,1,0,1,1,0,A4,0.385305166,4,35,15,123
1,3,2,4,0,1,0,1,0,1,1,1,A4,0.620348142,6,56,50,397
1,3,2,4,0,1,0,1,1,0,0,0,A4,0.702622267,7,126,28,337
1,3,2,4,0,1,0,1,1,0,0,1,A4,0.221806295,2,60,18,71
1,3,2,4,0,1,0,1,1,0,1,0,A4,0.33132196,3,30,27,53
1,3,2,4,0,1,0,1,1,0,1,1,A4,0.536690038,5,145,43,172
1,3,2,4,0,1,0,1,1,1,0,0,A4,0.161819576,2,15,13,26
1,3,2,4,0,1,0,1,1,1,0,1,A4,0.081077517,1,7,3,39
1,3,2,4,0,1,0,1,1,1,1,0,A4,0.159432099,2,14,6,26
1,3,2,4,0,1,0,1,1,1,1,1,A4,0.500826676,5,90,20,80
1,3,2,4,0,1,1,0,0,0,0,0,A4,0.802865425,8,145,32,257
1,3,2,4,0,1,1,0,0,0,0,1,A4,0.809931609,8,73,32,389
1,3,2,4,0,1,1,0,0,0,1,0,A4,0.420874836,4,38,17,202
1,3,2,4,0,1,1,0,0,0,1,1,A4,0.675222035,7,182,54,432
1,3,2,4,0,1,1,0,0,1,0,0,A4,0.854032156,9,77,68,137
1,3,2,4,0,1,1,0,0,1,0,1,A4,0.631507722,6,57,51,101
1,3,2,4,0,1,1,0,0,1,1,0,A4,0.991321631,10,268,40,634
1,3,2,4,0,1,1,0,0,1,1,1,A4,0.74214093,7,67,59,475
1,3,2,4,0,1,1,0,1,0,0,0,A4,0.637441871,6,115,25,102
1,3,2,4,0,1,1,0,1,0,0,1,A4,0.343362699,3,62,14,55
1,3,2,4,0,1,1,0,1,0,1,0,A4,0.815982096,8,73,33,522
1,3,2,4,0,1,1,0,1,0,1,1,A4,0.129653267,1,12,10,62
1,3,2,4,0,1,1,0,1,1,0,0,A4,0.617837238,6,111,25,395
1,3,2,4,0,1,1,0,1,1,0,1,A4,0.736219796,7,66,29,353
1,3,2,4,0,1,1,0,1,1,1,0,A4,0.960964333,10,86,38,615
1,3,2,4,0,1,1,0,1,1,1,1,A4,0.786244957,8,212,31,503
1,3,2,4,0,1,1,1,0,0,0,0,A4,0.893340565,9,80,71,286
1,3,2,4,0,1,1,1,0,0,0,1,A4,0.180815928,2,49,7,58
1,3,2,4,0,1,1,1,0,0,1,0,A4,0.316942535,3,86,25,152
1,3,2,4,0,1,1,1,0,0,1,1,A4,0.765699577,8,138,61,245
1,3,2,4,0,1,1,1,0,1,0,0,A4,0.409775253,4,111,33,131
1,3,2,4,0,1,1,1,0,1,0,1,A4,0.39351799,4,35,16,189
1,3,2,4,0,1,1,1,0,1,1,0,A4,0.840358921,8,151,67,538
1,3,2,4,0,1,1,1,0,1,1,1,A4,0.552596905,6,99,22,265
1,3,2,4,0,1,1,1,1,0,0,0,A4,0.616967431,6,111,25,99
1,3,2,4,0,1,1,1,1,0,0,1,A4,0.294447607,3,80,24,47
1,3,2,4,0,1,1,1,1,0,1,0,A4,0.936919193,9,253,75,300
1,3,2,4,0,1,1,1,1,0,1,1,A4,0.589891557,6,106,24,283
1,3,2,4,0,1,1,1,1,1,0,0,A4,0.782416988,8,211,63,250
1,3,2,4,0,1,1,1,1,1,0,1,A4,0.158032777,2,43,13,76
1,3,2,4,0,1,1,1,1,1,1,0,A4,0.340232575,3,31,14,109
1,3,2,4,0,1,1,1,1,1,1,1,A4,0.521803826,5,94,42,334
1,3,2,4,1,0,0,0,0,0,0,0,A4,0.724165402,7,65,58,232
1,3,2,4,1,0,0,0,0,0,0,1,A4,0.547310648,5,49,44,175
1,3,2,4,1,0,0,0,0,0,1,0,A4,0.825613289,8,74,33,264
1,3,2,4,1,0,0,0,0,0,1,1,A4,0.593257197,6,53,47,285
1,3,2,4,1,0,0,0,0,1,0,0,A4,0.452618128,5,122,18,145
1,3,2,4,1,0,0,0,0,1,0,1,A4,0.164170628,2,44,7,79
1,3,2,4,1,0,0,0,0,1,1,0,A4,0.125904425,1,23,10,60
1,3,2,4,1,0,0,0,0,1,1,1,A4,0.941316506,9,169,38,151
1,3,2,4,1,0,0,0,1,0,0,0,A4,0.945409124,9,170,76,151
1,3,2,4,1,0,0,0,1,0,0,1,A4,0.521100852,5,94,21,334
1,3,2,4,1,0,0,0,1,0,1,0,A4,0.642161153,6,58,26,103
1,3,2,4,1,0,0,0,1,0,1,1,A4,0.041173777,0,7,3,20
1,3,2,4,1,0,0,0,1,1,0,0,A4,0.493589945,5,89,39,316
1,3,2,4,1,0,0,0,1,1,0,1,A4,0.169833246,2,46,7,27
1,3,2,4,1,0,0,0,1,1,1,0,A4,0.813257757,8,146,33,520
1,3,2,4,1,0,0,0,1,1,1,1,A4,0.03758428,0,10,2,12
1,3,2,4,1,0,0,1,0,0,0,0,A4,0.345328604,3,62,28,221
1,3,2,4,1,0,0,1,0,0,0,1,A2,0.560182613,6,101,45,90
1,3,2,4,1,0,0,1,0,0,1,0,A4,0.765692762,8,69,31,123
1,3,2,4,1,0,0,1,0,0,1,1,A2,0.93918806,9,254,38,451
1,3,2,4,1,0,0,1,0,1,0,0,A4,0.543476239,5,147,43,348
1,3,2,4,1,0,0,1,0,1,0,1,A4,0.1724073,2,16,7,28
1,3,2,4,1,0,0,1,0,1,1,0,A4,0.158371902,2,43,13,25
1,3,2,4,1,0,0,1,0,1,1,1,A4,0.602017269,6,108,24,96
1,3,2,4,1,0,0,1,1,0,0,0,A4,0.025772268,0,2,1,16
1,3,2,4,1,0,0,1,1,0,0,1,A2,0.044865735,0,12,4,7
1,3,2,4,1,0,0,1,1,0,1,0,A4,0.623929936,6,56,50,299
1,3,2,4,1,0,0,1,1,0,1,1,A2,0.068417998,1,12,5,11
1,3,2,4,1,0,0,1,1,1,0,0,A4,0.669440005,7,120,54,321
1,3,2,4,1,0,0,1,1,1,0,1,A4,0.332967195,3,30,27,53
1,3,2,4,1,0,0,1,1,1,1,0,A4,0.113845195,1,31,5,18
1,3,2,4,1,0,0,1,1,1,1,1,A4,0.955520056,10,172,38,459
1,3,2,4,1,0,1,0,0,0,0,0,A4,0.99050345,10,178,40,158
1,3,2,4,1,0,1,0,0,0,0,1,A4,0.081481142,1,7,7,52
1,3,2,4,1,0,1,0,0,0,1,0,A4,0.831901933,8,75,67,133
