A1,A2,A3,A4,PrestateA1,PrestateA2,PrestateA3,PrestateA4,BacknodeA1,BacknodeA2,BacknodeA3,BacknodeA4,Light
4,75,33,67,0,0,0,0,0,0,0,0,A4
4,33,15,179,0,0,0,0,0,0,0,1,A4
5,85,38,226,0,0,0,0,0,0,1,0,A4
3,56,25,100,0,0,0,0,0,0,1,1,A4
1,12,5,43,0,0,0,0,0,1,0,0,A4
6,56,25,296,0,0,0,0,0,1,0,1,A4
3,56,25,50,0,0,0,0,0,1,1,0,A4
9,158,70,421,0,0,0,0,0,1,1,1,A4
1,6,5,30,0,0,0,0,1,0,0,0,A4
3,83,12,148,0,0,0,0,1,0,0,1,A4
0,1,1,5,0,0,0,0,1,0,1,0,A4
1,17,4,61,0,0,0,0,1,0,1,1,A4
7,195,58,231,0,0,0,0,1,1,0,0,A4
7,127,28,452,0,0,0,0,1,1,0,1,A4
6,109,24,97,0,0,0,0,1,1,1,0,A4
8,75,33,267,0,0,0,0,1,1,1,1,A4
9,255,38,604,0,0,0,1,0,0,0,0,A4
1,25,5,87,0,0,0,1,0,0,0,1,A2
5,122,36,216,0,0,0,1,0,0,1,0,A4
6,57,25,304,0,0,0,1,0,0,1,1,A2
6,160,47,380,0,0,0,1,0,1,0,0,A4
2,15,13,105,0,0,0,1,0,1,0,1,A4
8,150,67,266,0,0,0,1,0,1,1,0,A4
7,126,56,223,0,0,0,1,0,1,1,1,A4
6,58,52,104,0,0,0,1,1,0,0,0,A4
8,71,31,377,0,0,0,1,1,0,0,1,A2
7,64,57,114,0,0,0,1,1,0,1,0,A4
5,86,38,230,0,0,0,1,1,0,1,1,A2
3,81,12,193,0,0,0,1,1,1,0,0,A4
3,60,27,160,0,0,0,1,1,1,0,1,A4
7,131,29,117,0,0,0,1,1,1,1,0,A4
1,17,4,45,0,0,0,1,1,1,1,1,A4
4,70,15,185,0,0,1,0,0,0,0,0,A4
7,60,27,107,0,0,1,0,0,0,0,1,A4
4,38,17,203,0,0,1,0,0,0,1,0,A4
3,29,13,203,0,0,1,0,0,0,1,1,A4
3,77,11,138,0,0,1,0,0,1,0,0,A4
7,62,55,441,0,0,1,0,0,1,0,1,A4
6,57,25,101,0,0,1,0,0,1,1,0,A4
7,190,28,451,0,0,1,0,0,1,1,1,A4
6,113,25,301,0,0,1,0,1,0,0,0,A4
10,180,80,480,0,0,1,0,1,0,0,1,A4
9,85,75,452,0,0,1,0,1,0,1,0,A4
7,64,29,114,0,0,1,0,1,0,1,1,A4
3,53,12,94,0,0,1,0,1,1,0,0,A4
1,6,5,43,0,0,1,0,1,1,0,1,A4
8,140,62,372,0,0,1,0,1,1,1,0,A4
9,251,37,298,0,0,1,0,1,1,1,1,A4
0,4,1,9,0,0,1,1,0,0,0,0,A4
9,80,36,143,0,0,1,1,0,0,0,1,A2
8,214,32,508,0,0,1,1,0,0,1,0,A4
8,212,63,125,0,0,1,1,0,0,1,1,A2
4,95,28,56,0,0,1,1,0,1,0,0,A4
1,33,5,19,0,0,1,1,0,1,0,1,A4
10,173,39,154,0,0,1,1,0,1,1,0,A4
2,44,19,117,0,0,1,1,0,1,1,1,A4
9,167,74,296,0,0,1,1,1,0,0,0,A4
9,241,36,570,0,0,1,1,1,0,0,1,A2
10,258,38,153,0,0,1,1,1,0,1,0,A4
4,76,17,135,0,0,1,1,1,0,1,1,A2
10,171,38,457,0,0,1,1,1,1,0,0,A4
1,12,10,21,0,0,1,1,1,1,0,1,A4
4,80,36,213,0,0,1,1,1,1,1,0,A4
9,155,34,137,0,0,1,1,1,1,1,1,A4
4,109,32,65,0,1,0,0,0,0,0,0,A4
9,80,71,142,0,1,0,0,0,0,0,1,A4
5,124,37,147,0,1,0,0,0,0,1,0,A4
0,11,2,27,0,1,0,0,0,0,1,1,A4
7,201,30,358,0,1,0,0,0,1,0,0,A4
4,71,32,63,0,1,0,0,0,1,0,1,A4
2,44,20,79,0,1,0,0,0,1,1,0,A4
6,155,23,367,0,1,0,0,0,1,1,1,A4
9,256,38,455,0,1,0,0,1,0,0,0,A4
2,30,7,80,0,1,0,0,1,0,0,1,A4
2,63,9,75,0,1,0,0,1,0,1,0,A4
5,42,19,297,0,1,0,0,1,0,1,1,A4
2,67,10,80,0,1,0,0,1,1,0,0,A4
4,100,15,59,0,1,0,0,1,1,0,1,A4
9,166,74,591,0,1,0,0,1,1,1,0,A4
6,101,45,358,0,1,0,0,1,1,1,1,A4
3,28,25,49,0,1,0,1,0,0,0,0,A4
4,107,16,126,0,1,0,1,0,0,0,1,A4
10,89,39,630,0,1,0,1,0,0,1,0,A4
8,149,66,133,0,1,0,1,0,0,1,1,A4
9,164,36,291,0,1,0,1,0,1,0,0,A4
10,88,78,622,0,1,0,1,0,1,0,1,A4
6,114,25,405,0,1,0,1,0,1,1,0,A4
7,195,58,115,0,1,0,1,0,1,1,1,A4
2,17,7,30,0,1,0,1,1,0,0,0,A4
9,85,38,152,0,1,0,1,1,0,0,1,A4
5,44,20,237,0,1,0,1,1,0,1,0,A4
3,90,27,160,0,1,0,1,1,0,1,1,A4
6,168,50,199,0,1,0,1,1,1,0,0,A4
4,81,36,143,0,1,0,1,1,1,0,1,A4
8,74,33,132,0,1,0,1,1,1,1,0,A4
0,7,3,20,0,1,0,1,1,1,1,1,A4
9,156,35,277,0,1,1,0,0,0,0,0,A4
1,32,9,19,0,1,1,0,0,0,0,1,A4
3,84,13,50,0,1,1,0,0,0,1,0,A4
7,66,29,352,0,1,1,0,0,0,1,1,A4
0,4,1,3,0,1,1,0,0,1,0,0,A4
7,201,60,477,0,1,1,0,0,1,0,1,A4
5,123,18,73,0,1,1,0,0,1,1,0,A4
8,219,65,260,0,1,1,0,0,1,1,1,A4
7,123,27,329,0,1,1,0,1,0,0,0,A4
4,38,17,274,0,1,1,0,1,0,0,1,A4
4,73,32,258,0,1,1,0,1,0,1,0,A4
3,90,27,53,0,1,1,0,1,0,1,1,A4
6,104,23,278,0,1,1,0,1,1,0,0,A4
4,72,16,64,0,1,1,0,1,1,0,1,A4
2,14,6,103,0,1,1,0,1,1,1,0,A4
0,3,2,18,0,1,1,0,1,1,1,1,A4
1,20,3,35,0,1,1,1,0,0,0,0,A4
8,72,64,513,0,1,1,1,0,0,0,1,A4
3,55,12,147,0,1,1,1,0,0,1,0,A4
5,86,38,305,0,1,1,1,0,0,1,1,A4
3,83,25,148,0,1,1,1,0,1,0,0,A4
1,39,6,70,0,1,1,1,0,1,0,1,A4
5,145,22,258,0,1,1,1,0,1,1,0,A4
6,111,49,393,0,1,1,1,0,1,1,1,A4
10,178,79,474,0,1,1,1,1,0,0,0,A4
6,50,22,179,0,1,1,1,1,0,0,1,A4
1,22,5,19,0,1,1,1,1,0,1,0,A4
9,163,36,145,0,1,1,1,1,0,1,1,A4
10,260,77,463,0,1,1,1,1,1,0,0,A4
7,184,55,437,0,1,1,1,1,1,0,1,A4
7,120,27,107,0,1,1,1,1,1,1,0,A4
1,38,11,22,0,1,1,1,1,1,1,1,A4
9,154,68,273,1,0,0,0,0,0,0,0,A4
2,21,18,37,1,0,0,0,0,0,0,1,A4
9,164,37,585,1,0,0,0,0,0,1,0,A4
3,31,14,165,1,0,0,0,0,0,1,1,A4
7,120,54,107,1,0,0,0,0,1,0,0,A4
9,157,70,559,1,0,0,0,0,1,0,1,A4
2,66,10,39,1,0,0,0,0,1,1,0,A4
5,83,18,148,1,0,0,0,0,1,1,1,A4
7,128,57,227,1,0,0,0,1,0,0,0,A4
9,168,75,149,1,0,0,0,1,0,0,1,A4
5,45,20,159,1,0,0,0,1,0,1,0,A4
3,50,22,89,1,0,0,0,1,0,1,1,A4
7,67,60,119,1,0,0,0,1,1,0,0,A4
9,233,69,276,1,0,0,0,1,1,0,1,A4
0,2,0,2,1,0,0,0,1,1,1,0,A4
6,113,25,201,1,0,0,0,1,1,1,1,A4
9,83,37,147,1,0,0,1,0,0,0,0,A4
6,160,47,95,1,0,0,1,0,0,0,1,A2
8,74,33,131,1,0,0,1,0,0,1,0,A4
3,60,27,53,1,0,0,1,0,0,1,1,A2
1,20,3,23,1,0,0,1,0,1,0,0,A4
7,63,56,449,1,0,0,1,0,1,0,1,A4
4,113,17,67,1,0,0,1,0,1,1,0,A4
8,74,66,526,1,0,0,1,0,1,1,1,A4
8,209,62,496,1,0,0,1,1,0,0,0,A4
6,99,22,176,1,0,0,1,1,0,0,1,A2
9,162,36,577,1,0,0,1,1,0,1,0,A4
5,125,19,74,1,0,0,1,1,0,1,1,A2
5,97,22,172,1,0,0,1,1,1,0,0,A4
2,50,7,120,1,0,0,1,1,1,0,1,A4
0,3,1,5,1,0,0,1,1,1,1,0,A4
7,188,28,111,1,0,0,1,1,1,1,1,A4
9,81,72,145,1,0,1,0,0,0,0,0,A4
4,104,31,184,1,0,1,0,0,0,0,1,A4
8,213,63,504,1,0,1,0,0,0,1,0,A4
1,22,3,26,1,0,1,0,0,0,1,1,A4
6,173,26,308,1,0,1,0,0,1,0,0,A4
6,101,45,269,1,0,1,0,0,1,0,1,A4
2,59,9,105,1,0,1,0,0,1,1,0,A4
8,216,32,256,1,0,1,0,0,1,1,1,A4
8,219,32,518,1,0,1,0,1,0,0,0,A4
10,174,78,155,1,0,1,0,1,0,0,1,A4
3,76,22,179,1,0,1,0,1,0,1,0,A4
6,156,23,369,1,0,1,0,1,0,1,1,A4
0,2,0,6,1,0,1,0,1,1,0,0,A4
0,1,1,3,1,0,1,0,1,1,0,1,A4
8,70,62,124,1,0,1,0,1,1,1,0,A4
7,64,57,339,1,0,1,0,1,1,1,1,A4
4,37,17,199,1,0,1,1,0,0,0,0,A4
2,32,14,28,1,0,1,1,0,0,0,1,A2
3,94,14,111,1,0,1,1,0,0,1,0,A4
0,2,1,6,1,0,1,1,0,0,1,1,A2
8,139,31,372,1,0,1,1,0,1,0,0,A4
6,53,24,95,1,0,1,1,0,1,0,1,A4
8,212,31,502,1,0,1,1,0,1,1,0,A4
3,83,12,147,1,0,1,1,0,1,1,1,A4
9,165,37,147,1,0,1,1,1,0,0,0,A4
3,52,12,92,1,0,1,1,1,0,0,1,A2
2,47,14,56,1,0,1,1,1,0,1,0,A4
8,208,31,493,1,0,1,1,1,0,1,1,A2
1,27,8,63,1,0,1,1,1,1,0,0,A4
1,20,5,72,1,0,1,1,1,1,0,1,A4
7,119,26,105,1,0,1,1,1,1,1,0,A4
0,3,1,5,1,0,1,1,1,1,1,1,A4
6,52,23,93,1,1,0,0,0,0,0,0,A4
4,71,16,126,1,1,0,0,0,0,0,1,A4
6,101,22,359,1,1,0,0,0,0,1,0,A4
7,65,58,116,1,1,0,0,0,0,1,1,A4
5,131,19,233,1,1,0,0,0,1,0,0,A4
2,31,7,56,1,1,0,0,0,1,0,1,A4
4,77,34,138,1,1,0,0,0,1,1,0,A4
2,46,7,82,1,1,0,0,0,1,1,1,A4
0,0,0,0,1,1,0,0,1,0,0,0,A4
8,75,33,268,1,1,0,0,1,0,0,1,A4
2,21,10,38,1,1,0,0,1,0,1,0,A4
4,115,17,205,1,1,0,0,1,0,1,1,A4
1,25,6,66,1,1,0,0,1,1,0,0,A4
4,40,18,71,1,1,0,0,1,1,0,1,A4
1,15,7,26,1,1,0,0,1,1,1,0,A4
9,85,76,152,1,1,0,0,1,1,1,1,A4
5,128,38,76,1,1,0,1,0,0,0,0,A4
8,137,30,243,1,1,0,1,0,0,0,1,A4
1,14,4,24,1,1,0,1,0,0,1,0,A4
9,238,35,564,1,1,0,1,0,0,1,1,A4
4,119,18,212,1,1,0,1,0,1,0,0,A4
1,12,10,42,1,1,0,1,0,1,0,1,A4
5,123,36,73,1,1,0,1,0,1,1,0,A4
6,52,46,185,1,1,0,1,0,1,1,1,A4
5,88,39,78,1,1,0,1,1,0,0,0,A4
1,25,6,45,1,1,0,1,1,0,0,1,A4
5,41,18,73,1,1,0,1,1,0,1,0,A4
9,81,36,144,1,1,0,1,1,0,1,1,A4
6,151,22,269,1,1,0,1,1,1,0,0,A4
7,133,29,471,1,1,0,1,1,1,0,1,A4
4,40,35,211,1,1,0,1,1,1,1,0,A4
9,82,37,586,1,1,0,1,1,1,1,1,A4
1,24,4,43,1,1,1,0,0,0,0,0,A4
5,124,18,293,1,1,1,0,0,0,0,1,A4
5,128,38,151,1,1,1,0,0,0,1,0,A4
9,159,35,423,1,1,1,0,0,0,1,1,A4
7,62,55,111,1,1,1,0,0,1,0,0,A4
5,41,18,147,1,1,1,0,0,1,0,1,A4
5,142,42,168,1,1,1,0,0,1,1,0,A4
4,101,15,240,1,1,1,0,0,1,1,1,A4
7,191,28,113,1,1,1,0,1,0,0,0,A4
2,44,13,79,1,1,1,0,1,0,0,1,A4
8,69,30,366,1,1,1,0,1,0,1,0,A4
5,139,41,165,1,1,1,0,1,0,1,1,A4
1,20,4,35,1,1,1,0,1,1,0,0,A4
2,21,18,110,1,1,1,0,1,1,0,1,A4
0,3,3,6,1,1,1,0,1,1,1,0,A4
9,256,38,304,1,1,1,0,1,1,1,1,A4
5,97,43,86,1,1,1,1,0,0,0,0,A4
3,54,24,191,1,1,1,1,0,0,0,1,A4
4,77,34,205,1,1,1,1,0,0,1,0,A4
3,23,21,124,1,1,1,1,0,0,1,1,A4
3,31,27,220,1,1,1,1,0,1,0,0,A4
2,33,7,59,1,1,1,1,0,1,0,1,A4
1,33,10,39,1,1,1,1,0,1,1,0,A4
5,47,21,84,1,1,1,1,0,1,1,1,A4
4,106,16,188,1,1,1,1,1,0,0,0,A4
6,174,52,207,1,1,1,1,1,0,0,1,A4
5,126,19,298,1,1,1,1,1,0,1,0,A4
6,111,25,296,1,1,1,1,1,0,1,1,A4
9,239,35,142,1,1,1,1,1,1,0,0,A4
9,158,35,141,1,1,1,1,1,1,0,1,A4
1,11,3,10,1,1,1,1,1,1,1,0,A4
6,52,46,275,1,1,1,1,1,1,1,1,A4
1,10,73,9,0,0,0,0,0,0,0,0,A3
9,84,299,75,0,0,0,0,0,0,0,1,A3
7,63,225,28,0,0,0,0,0,0,1,0,A3
4,69,122,30,0,0,0,0,0,0,1,1,A3
3,60,160,27,0,0,0,0,0,1,0,0,A3
2,33,87,7,0,0,0,0,0,1,0,1,A3
6,175,104,52,0,0,0,0,0,1,1,0,A3
3,69,82,10,0,0,0,0,0,1,1,1,A3
0,4,9,1,0,0,0,0,1,0,0,0,A3
6,114,203,51,0,0,0,0,1,0,0,1,A3
7,181,321,53,0,0,0,0,1,0,1,0,A3
3,78,46,12,0,0,0,0,1,0,1,1,A3
4,38,201,17,0,0,0,0,1,1,0,0,A3
1,13,48,6,0,0,0,0,1,1,0,1,A3
1,7,12,6,0,0,0,0,1,1,1,0,A3
2,21,37,9,0,0,0,0,1,1,1,1,A3
9,79,420,70,0,0,0,1,0,0,0,0,A3
7,182,323,27,0,0,0,1,0,0,0,1,A3
3,54,95,24,0,0,0,1,0,0,1,0,A3
5,85,75,38,0,0,0,1,0,0,1,1,A3
10,88,472,39,0,0,0,1,0,1,0,0,A3
1,23,27,3,0,0,0,1,0,1,0,1,A3
0,0,3,0,0,0,0,1,0,1,1,0,A3
7,126,112,28,0,0,0,1,0,1,1,1,A3
5,124,147,37,0,0,0,1,1,0,0,0,A3
9,256,606,38,0,0,0,1,1,0,0,1,A3
8,223,264,66,0,0,0,1,1,0,1,0,A3
1,31,73,5,0,0,0,1,1,0,1,1,A3
3,26,186,23,0,0,0,1,1,1,0,0,A3
2,50,30,15,0,0,0,1,1,1,0,1,A3
7,129,115,29,0,0,0,1,1,1,1,0,A3
3,83,49,12,0,0,0,1,1,1,1,1,A3
1,18,65,4,0,0,1,0,0,0,0,0,A3
9,233,276,35,0,0,1,0,0,0,0,1,A3
0,8,9,2,0,0,1,0,0,0,1,0,A2
7,64,340,28,0,0,1,0,0,0,1,1,A2
2,53,95,16,0,0,1,0,0,1,0,0,A3
3,54,96,24,0,0,1,0,0,1,0,1,A3
1,24,65,11,0,0,1,0,0,1,1,0,A3
5,87,78,19,0,0,1,0,0,1,1,1,A3
3,62,165,27,0,0,1,0,1,0,0,0,A3
3,25,179,22,0,0,1,0,1,0,0,1,A3
4,101,240,15,0,0,1,0,1,0,1,0,A2
5,147,174,22,0,0,1,0,1,0,1,1,A2
2,19,136,9,0,0,1,0,1,1,0,0,A3
1,16,57,7,0,0,1,0,1,1,0,1,A3
2,31,81,14,0,0,1,0,1,1,1,0,A3
9,167,296,74,0,0,1,0,1,1,1,1,A3
10,172,610,76,0,0,1,1,0,0,0,0,A3
4,67,237,30,0,0,1,1,0,0,0,1,A3
4,39,206,17,0,0,1,1,0,0,1,0,A2
2,67,40,20,0,0,1,1,0,0,1,1,A2
2,21,112,19,0,0,1,1,0,1,0,0,A3
4,37,262,33,0,0,1,1,0,1,0,1,A3
1,10,9,2,0,0,1,1,0,1,1,0,A3
4,35,184,31,0,0,1,1,0,1,1,1,A3
9,163,145,36,0,0,1,1,1,0,0,0,A3
6,105,372,23,0,0,1,1,1,0,0,1,A3
6,153,182,45,0,0,1,1,1,0,1,0,A2
4,33,59,30,0,0,1,1,1,0,1,1,A2
8,73,517,32,0,0,1,1,1,1,0,0,A3
5,133,157,20,0,0,1,1,1,1,0,1,A3
5,123,291,36,0,0,1,1,1,1,1,0,A3
6,100,356,22,0,0,1,1,1,1,1,1,A3
2,17,119,15,0,1,0,0,0,0,0,0,A3
7,128,341,57,0,1,0,0,0,0,0,1,A3
9,157,280,70,0,1,0,0,0,0,1,0,A3
0,1,5,1,0,1,0,0,0,0,1,1,A3
7,123,218,55,0,1,0,0,0,1,0,0,A3
4,120,142,35,0,1,0,0,0,1,0,1,A3
6,112,100,25,0,1,0,0,0,1,1,0,A3
0,1,4,1,0,1,0,0,0,1,1,1,A3
1,35,84,10,0,1,0,0,1,0,0,0,A3
9,230,545,34,0,1,0,0,1,0,0,1,A3
3,25,175,22,0,1,0,0,1,0,1,0,A3
9,254,301,75,0,1,0,0,1,0,1,1,A3
5,122,145,18,0,1,0,0,1,1,0,0,A3
4,34,122,31,0,1,0,0,1,1,0,1,A3
2,19,136,17,0,1,0,0,1,1,1,0,A3
7,189,223,28,0,1,0,0,1,1,1,1,A3
6,172,102,26,0,1,0,1,0,0,0,0,A3
8,151,134,67,0,1,0,1,0,0,0,1,A3
5,139,247,41,0,1,0,1,0,0,1,0,A3
6,154,91,23,0,1,0,1,0,0,1,1,A3
9,79,141,35,0,1,0,1,0,1,0,0,A3
4,35,188,31,0,1,0,1,0,1,0,1,A3
2,57,34,8,0,1,0,1,0,1,1,0,A3
8,145,257,64,0,1,0,1,0,1,1,1,A3
2,28,98,12,0,1,0,1,1,0,0,0,A3
9,84,149,75,0,1,0,1,1,0,0,1,A3
0,4,14,2,0,1,0,1,1,0,1,0,A3
6,117,415,26,0,1,0,1,1,0,1,1,A3
5,41,221,18,0,1,0,1,1,1,0,0,A3
3,79,187,23,0,1,0,1,1,1,0,1,A3
8,75,268,67,0,1,0,1,1,1,1,0,A3
8,71,252,32,0,1,0,1,1,1,1,1,A3
5,145,259,22,0,1,1,0,0,0,0,0,A3
1,5,37,5,0,1,1,0,0,0,0,1,A3
5,49,260,22,0,1,1,0,0,0,1,0,A3
1,18,11,3,0,1,1,0,0,0,1,1,A3
6,99,353,44,0,1,1,0,0,1,0,0,A3
9,157,557,70,0,1,1,0,0,1,0,1,A3
5,43,77,39,0,1,1,0,0,1,1,0,A3
3,54,193,24,0,1,1,0,0,1,1,1,A3
8,152,404,67,0,1,1,0,1,0,0,0,A3
3,28,98,25,0,1,1,0,1,0,0,1,A3
3,73,87,11,0,1,1,0,1,0,1,0,A3
4,115,137,17,0,1,1,0,1,0,1,1,A3
7,193,115,29,0,1,1,0,1,1,0,0,A3
0,13,8,4,0,1,1,0,1,1,0,1,A3
7,59,421,53,0,1,1,0,1,1,1,0,A3
2,34,120,7,0,1,1,0,1,1,1,1,A3
10,173,154,38,0,1,1,1,0,0,0,0,A3
4,65,233,29,0,1,1,1,0,0,0,1,A3
3,47,84,11,0,1,1,1,0,0,1,0,A3
9,80,285,36,0,1,1,1,0,0,1,1,A3
6,158,187,23,0,1,1,1,0,1,0,0,A3
10,263,623,39,0,1,1,1,0,1,0,1,A3
6,155,276,23,0,1,1,1,0,1,1,0,A3
10,86,152,76,0,1,1,1,0,1,1,1,A3
2,16,28,14,0,1,1,1,1,0,0,0,A3
3,91,54,27,0,1,1,1,1,0,0,1,A3
6,102,181,45,0,1,1,1,1,0,1,0,A3
2,51,122,8,0,1,1,1,1,0,1,1,A3
7,192,342,28,0,1,1,1,1,1,0,0,A3
9,164,146,73,0,1,1,1,1,1,0,1,A3
7,134,357,30,0,1,1,1,1,1,1,0,A3
1,23,14,7,0,1,1,1,1,1,1,1,A3
3,94,222,28,1,0,0,0,0,0,0,0,A3
5,43,230,38,1,0,0,0,0,0,0,1,A3
1,30,70,4,1,0,0,0,0,0,1,0,A3
4,65,58,14,1,0,0,0,0,0,1,1,A3
1,21,19,5,1,0,0,0,0,1,0,0,A3
10,86,306,76,1,0,0,0,0,1,0,1,A3
9,84,448,75,1,0,0,0,0,1,1,0,A3
2,43,101,6,1,0,0,0,0,1,1,1,A3
2,51,60,15,1,0,0,0,1,0,0,0,A3
5,42,296,37,1,0,0,0,1,0,0,1,A3
5,86,229,38,1,0,0,0,1,0,1,0,A3
5,141,167,21,1,0,0,0,1,0,1,1,A3
10,90,320,80,1,0,0,0,1,1,0,0,A3
0,1,3,0,1,0,0,0,1,1,0,1,A3
8,210,124,62,1,0,0,0,1,1,1,0,A3
7,189,447,56,1,0,0,0,1,1,1,1,A3
7,62,440,28,1,0,0,1,0,0,0,0,A3
1,38,67,6,1,0,0,1,0,0,0,1,A3
1,39,47,12,1,0,0,1,0,0,1,0,A3
6,111,99,49,1,0,0,1,0,0,1,1,A3
9,247,293,37,1,0,0,1,0,1,0,0,A3
0,2,3,1,1,0,0,1,0,1,0,1,A3
7,183,217,54,1,0,0,1,0,1,1,0,A3
1,21,12,6,1,0,0,1,0,1,1,1,A3
2,61,145,18,1,0,0,1,1,0,0,0,A3
8,69,367,31,1,0,0,1,1,0,0,1,A3
5,94,168,42,1,0,0,1,1,0,1,0,A3
6,52,186,23,1,0,0,1,1,0,1,1,A3
6,55,197,49,1,0,0,1,1,1,0,0,A3
4,35,125,16,1,0,0,1,1,1,0,1,A3
7,184,109,27,1,0,0,1,1,1,1,0,A3
5,84,75,19,1,0,0,1,1,1,1,1,A3
4,98,175,29,1,0,1,0,0,0,0,0,A3
4,69,246,15,1,0,1,0,0,0,0,1,A3
4,32,114,29,1,0,1,0,0,0,1,0,A2
8,75,134,34,1,0,1,0,0,0,1,1,A2
3,78,92,11,1,0,1,0,0,1,0,0,A3
1,24,22,11,1,0,1,0,0,1,0,1,A3
4,113,134,34,1,0,1,0,0,1,1,0,A3
6,52,373,47,1,0,1,0,0,1,1,1,A3
10,89,630,39,1,0,1,0,1,0,0,0,A3
8,136,361,60,1,0,1,0,1,0,0,1,A3
3,24,84,21,1,0,1,0,1,0,1,0,A2
9,170,302,76,1,0,1,0,1,0,1,1,A2
9,240,570,71,1,0,1,0,1,1,0,0,A3
3,27,144,12,1,0,1,0,1,1,0,1,A3
0,7,13,1,1,0,1,0,1,1,1,0,A3
5,41,291,36,1,0,1,0,1,1,1,1,A3
5,49,86,22,1,0,1,1,0,0,0,0,A3
5,47,249,42,1,0,1,1,0,0,0,1,A3
1,5,29,2,1,0,1,1,0,0,1,0,A2
10,176,626,39,1,0,1,1,0,0,1,1,A2
2,29,105,13,1,0,1,1,0,1,0,0,A3
8,73,521,33,1,0,1,1,0,1,0,1,A3
1,10,74,5,1,0,1,1,0,1,1,0,A3
1,13,71,6,1,0,1,1,0,1,1,1,A3
7,60,215,54,1,0,1,1,1,0,0,0,A3
9,84,449,75,1,0,1,1,1,0,0,1,A3
1,14,17,2,1,0,1,1,1,0,1,0,A2
2,46,82,7,1,0,1,1,1,0,1,1,A2
10,176,471,78,1,0,1,1,1,1,0,0,A3
8,210,124,31,1,0,1,1,1,1,0,1,A3
8,219,519,32,1,0,1,1,1,1,1,0,A3
3,24,171,21,1,0,1,1,1,1,1,1,A3
7,193,229,29,1,1,0,0,0,0,0,0,A3
4,35,126,16,1,1,0,0,0,0,0,1,A3
2,36,32,8,1,1,0,0,0,0,1,0,A3
5,132,235,39,1,1,0,0,0,0,1,1,A3
0,0,0,0,1,1,0,0,0,1,0,0,A3
8,150,400,67,1,1,0,0,0,1,0,1,A3
9,81,288,36,1,1,0,0,0,1,1,0,A3
7,198,470,59,1,1,0,0,0,1,1,1,A3
6,166,294,49,1,1,0,0,1,0,0,0,A3
5,46,245,41,1,1,0,0,1,0,0,1,A3
9,156,139,70,1,1,0,0,1,0,1,0,A3
0,6,11,1,1,1,0,0,1,0,1,1,A3
3,60,107,27,1,1,0,0,1,1,0,0,A3
6,50,176,44,1,1,0,0,1,1,0,1,A3
9,85,302,38,1,1,0,0,1,1,1,0,A3
4,103,122,15,1,1,0,0,1,1,1,1,A3
8,148,527,66,1,1,0,1,0,0,0,0,A3
10,86,610,38,1,1,0,1,0,0,0,1,A3
2,22,115,10,1,1,0,1,0,0,1,0,A3
7,121,108,27,1,1,0,1,0,0,1,1,A3
2,65,77,19,1,1,0,1,0,1,0,0,A3
6,53,187,47,1,1,0,1,0,1,0,1,A3
8,76,541,68,1,1,0,1,0,1,1,0,A3
3,60,160,13,1,1,0,1,0,1,1,1,A3
8,69,123,31,1,1,0,1,1,0,0,0,A3
5,89,159,20,1,1,0,1,1,0,0,1,A3
0,1,10,1,1,1,0,1,1,0,1,0,A3
10,262,311,39,1,1,0,1,1,0,1,1,A3
6,171,404,51,1,1,0,1,1,1,0,0,A3
7,62,110,55,1,1,0,1,1,1,0,1,A3
3,83,49,25,1,1,0,1,1,1,1,0,A3
1,22,39,3,1,1,0,1,1,1,1,1,A3
10,178,475,79,1,1,1,0,0,0,0,0,A3
2,44,79,20,1,1,1,0,0,0,0,1,A3
7,67,476,60,1,1,1,0,0,0,1,0,A3
2,22,157,20,1,1,1,0,0,0,1,1,A3
4,114,135,17,1,1,1,0,0,1,0,0,A3
9,80,426,35,1,1,1,0,0,1,0,1,A3
8,70,372,62,1,1,1,0,0,1,1,0,A3
8,225,266,67,1,1,1,0,0,1,1,1,A3
6,110,390,24,1,1,1,0,1,0,0,0,A3
7,133,236,59,1,1,1,0,1,0,0,1,A3
5,127,301,19,1,1,1,0,1,0,1,0,A3
0,11,13,2,1,1,1,0,1,0,1,1,A3
9,80,566,35,1,1,1,0,1,1,0,0,A3
1,13,23,6,1,1,1,0,1,1,0,1,A3
3,82,97,12,1,1,1,0,1,1,1,0,A3
3,88,156,26,1,1,1,0,1,1,1,1,A3
2,20,107,9,1,1,1,1,0,0,0,0,A3
5,44,78,39,1,1,1,1,0,0,0,1,A3
2,22,78,20,1,1,1,1,0,0,1,0,A3
9,163,145,73,1,1,1,1,0,0,1,1,A3
6,160,95,24,1,1,1,1,0,1,0,0,A3
3,24,172,11,1,1,1,1,0,1,0,1,A3
1,9,65,4,1,1,1,1,0,1,1,0,A3
6,53,94,24,1,1,1,1,0,1,1,1,A3
7,191,339,56,1,1,1,1,1,0,0,0,A3
1,29,17,4,1,1,1,1,1,0,0,1,A3
1,22,20,5,1,1,1,1,1,0,1,0,A3
7,135,120,30,1,1,1,1,1,0,1,1,A3
8,147,521,65,1,1,1,1,1,1,0,0,A3
5,85,226,19,1,1,1,1,1,1,0,1,A3
3,46,123,21,1,1,1,1,1,1,1,0,A3
8,148,263,33,1,1,1,1,1,1,1,1,A3
8,483,30,136,0,0,0,0,0,0,0,0,A2
7,446,28,188,0,0,0,0,0,0,0,1,A2
1,22,3,12,0,0,0,0,0,0,1,0,A2
